"","inflation_2019","player_name","salary","TEAM","AGE","HEIGHT","WEIGHT","COLLEGE","COUNTRY","DRAFT.YEAR","DRAFT.ROUND","DRAFT.NUMBER","NETRTG","player_id","Pos","G","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","eFG.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PS.G","Tax"
"518",2.5,"Devin Robinson",77250,"WAS","23","6'8""","200","Florida","USA","Undrafted","Undrafted","Undrafted","8.3","player_2019","SF",2,0,9,2,3.5,0.571,0,0,NA,2,3.5,0.571,0.571,1,1.5,0.667,1,2,3,0.5,1,0.5,0,1,5,"8.95%"
"519",2.5,"Wenyen Gabriel",75000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"player_2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520",2.5,"Brandon Goodwin",56845,"DEN","23","6'2""","180","None","USA","Undrafted","Undrafted","Undrafted","41","player_2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.63%"
"521",2.5,"Nuni Omot",20000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"player_2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522",2.5,"C.J. Williams",77250,"MIN","28","6'5""","226","North Carolina State","USA","Undrafted","Undrafted","Undrafted","-33.9","player_2019","SG",6,0,8.8,0.8,2.3,0.357,0,1,0,0.8,1.3,0.625,0.357,0,0,NA,0,0.3,0.3,0.5,0.2,0,0.5,1.7,1.7,"9.85%"
"523",2.5,"D.J. Augustin",7250000,"ORL","31","6'0""","183","Texas","USA","2008","1","9","0.8","player_2019","PG",27,27,27.1,3.3,7.5,0.446,1.6,3.7,0.424,1.8,3.8,0.466,0.55,1.9,2.1,0.879,0.5,1.6,2.1,5.1,0.4,0,1.2,1.2,10.1,"0%"
"524",2.5,"D.J. Wilson",2534280,"MIL","22","6'10""","231","Michigan","USA","2017","1","17","7.9","player_2019","PF",2,0,9.5,2.5,3.5,0.714,1.5,2.5,0.6,1,1,1,0.929,0.5,1,0.5,0,0.5,0.5,0,1,0,0.5,1.5,7,"7.65%"
"525",2.5,"Danuel House Jr.",77250,"HOU","25","6'7""","220","Texas A&M","USA","Undrafted","Undrafted","Undrafted","11.3","player_2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0%"
"526",2.5,"DeAndre' Bembry",1634640,"ATL","24","6'6","210","Saint Joseph's","USA","2016","1","21","-8.1","player_2019","SG",26,2,22.9,3.3,7.8,0.421,0.8,2.5,0.344,2.4,5.3,0.457,0.475,1.3,2.2,0.603,0.5,3.8,4.3,2.6,1.4,0.7,1.6,2.3,8.7,"6%"
"527",2.5,"Dennis Schroder",15500000,"OKC","25","6'1""","172","None","Germany","2013","1","17","7.5","player_2019","PG",25,9,29.4,6.3,14.8,0.427,1.4,4.1,0.343,4.9,10.7,0.459,0.474,2.7,3.1,0.872,0.6,3.8,4.4,5,1.2,0.2,2.8,2.5,16.8,"5.25%"
"528",2.5,"Dennis Smith Jr.",3819960,"DAL","21","6'3""","195","North Carolina State","USA","2017","1","9","-5.4","player_2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0%"
"529",2.5,"Derrick Jones Jr.",1512601,"MIA","21","6'7""","200","Nevada-Las Vegas","USA","Undrafted","Undrafted","Undrafted","0","player_2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0%"
"530",2.5,"Devonte' Graham",988464,"CHA","23","6'2""","185","Kansas","USA","2018","2","34","-2","player_2019","PG",11,0,8.3,1,2.5,0.407,0.4,1.5,0.25,0.6,1,0.636,0.481,0,0,NA,0,0.6,0.6,1.2,0.3,0,0.5,0.5,2.4,"5.75%"
"531",2.5,"Edmond Sumner",77250,"IND","22","6'6","176","Xavier","USA","2017","2","52","-21.9","player_2019","PG",7,0,4,0.3,1,0.286,0.1,0.4,0.333,0.1,0.6,0.25,0.357,0,0.3,0,0.3,0.1,0.4,0.1,0.1,0,0.4,0.6,0.7,"3.30%"
"532",2.5,"Gary Trent Jr.",838464,"POR","19","6'6","205","None","USA","Undrafted","Undrafted","Undrafted","-9.3","player_2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.90%"
"533",2.5,"Harry Giles III",2207040,"SAC","20","6'10""","240","Duke","USA","2017","1","20","-24.4","player_2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12.30%"
"534",2.5,"Ike Anigbogu",1618520,"IND","20","6'10""","250","California-Los Angeles","USA","2017","2","47","-14.3","player_2019","C",3,0,2,0,1,0,0,0,NA,0,1,0,0,0,0,NA,0.3,0.7,1,0.3,0,0.3,0.3,0,0,"3.30%"
"535",2.5,"Ish Smith",6e+06,"DET","30","6'0""","175","Wake Forest","USA","Undrafted","Undrafted","Undrafted","4.8","player_2019","PG",22,0,24.4,3.9,9.3,0.415,1.1,3.5,0.329,2.7,5.9,0.465,0.476,0.4,0.5,0.667,0,1.9,1.9,3,0.5,0.3,1.1,2.4,9.2,"4.25%"
"536",2.5,"J.J. Barea",3710850,"DAL","34","6'0""","185","Northeastern","Puerto Rico","Undrafted","Undrafted","Undrafted","3.7","player_2019","PG",24,0,19.5,4.4,10.2,0.433,0.9,3,0.288,3.5,7.2,0.494,0.476,1.5,2.1,0.7,0.3,2.1,2.5,5.5,0.7,0,1.7,1.3,11.2,"0%"
"537",2.5,"James Ennis III",1621415,"HOU","28","6'7""","210","Long Beach State","USA","2013","2","50","-3.6","player_2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0%"
"538",2.5,"Jaren Jackson Jr.",5922720,"MEM","19","6'11""","242","Michigan State","USA","2018","1","4","1","player_2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0%"
"539",2.5,"Jevon Carter",838464,"MEM","23","6'2""","196","West Virginia","USA","2018","2","32","-3.9","player_2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0%"
"540",2.5,"Juancho Hernangomez",2166360,"DEN","23","6'9""","230","None","Spain","2016","1","15","6.4","player_2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.63%"
"541",2.5,"Kelly Oubre Jr.",3208630,"PHX","23","6'7""","205","Kansas","USA","2015","1","15","-6.9","player_2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.54%"
"542",2.5,"Larry Nance Jr.",2272390,"CLE","25","6'9""","230","Wyoming","USA","2015","1","27","-9.4","player_2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.33%"
"543",2.5,"Lou Williams",8e+06,"LAC","32","6'1""","175","None","USA","2005","2","45","4.9","player_2019","SG",26,0,25.2,5.5,13.9,0.398,1.2,3.6,0.344,4.3,10.3,0.416,0.442,4.9,5.2,0.941,0.5,2,2.6,4.5,0.5,0.1,2.3,0.9,17.2,"12.30%"
"544",2.5,"Marvin Bagley III",7314960,"SAC","19","6'11""","234","Duke","USA","2018","1","2","-5.4","player_2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12.30%"
"545",2.5,"Maurice Harkless",10837079,"POR","25","6'9""","220","St. John's (NY)","USA","2012","1","15","1.3","player_2019","SF",15,8,18.6,1.8,4.3,0.422,0.6,1.8,0.333,1.2,2.5,0.486,0.492,0.2,0.3,0.75,0.5,2.9,3.5,0.7,0.7,0.9,0.6,2.5,4.4,"9.90%"
"546",2.5,"Melvin Frazier Jr.",1050000,"ORL","22","6'6","200","Tulane","USA","2018","2","35","-19.4","player_2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0%"
"547",2.5,"Naz Mitrou-Long",NA,"UTA","25","6'4""","218","Iowa State","Canada","Undrafted","Undrafted","Undrafted","137.5","player_2019","SG",1,0,4,0,1,0,0,1,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,1,0,"5%"
"548",2.5,"Nene",3651480,"HOU","36","6'11""","250","None","Brazil","2002","1","7","13","player_2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0%"
"549",2.5,"Okaro White",247827,"WAS","26","6'8""","205","Florida State","USA","Undrafted","Undrafted","Undrafted","-26.2","player_2019","PF",2,0,2,0,0.5,0,0,0.5,0,0,0,NA,0,0,0,NA,0.5,0.5,1,0,0,0,0,0,0,"8.95%"
"550",2.5,"Otto Porter Jr.",26011913,"WAS","25","6'8""","198","Georgetown","USA","2013","1","3","-1.7","player_2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.95%"
"551",2.5,"Patty Mills",11571429,"SAS","30","6'0""","180","Saint Mary's (CA)","Australia","2009","2","55","6.1","player_2019","PG",28,0,25.1,3.4,7.9,0.43,1.8,4.4,0.398,1.6,3.5,0.469,0.541,1.2,1.4,0.825,0.3,2.2,2.5,2.7,0.5,0.2,1,1.4,9.7,"0%"
"552",2.5,"Ray Spalding",838464,"DAL","21","6'10""","215","Louisville","USA","2018","2","56","-66.7","player_2019","PF",1,0,1,0,0,NA,0,0,NA,0,0,NA,NA,0,0,NA,0,0,0,0,0,0,0,0,0,"0%"
"553",2.5,"Robert Williams III",1656600,"BOS","21","6'10""","240","Texas A&M","USA","2018","1","27","-12.1","player_2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.15%"
"554",2.5,"Svi Mykhailiuk",1487694,"LAL","21","6'8""","205","Kansas","Ukraine","2018","2","47","0.2","player_2019","SF",16,0,10.4,1,3.1,0.32,0.8,2.1,0.364,0.3,1.1,0.235,0.44,0.3,0.6,0.5,0.3,0.4,0.8,0.8,0.3,0,0.6,0.6,3.1,"12.30%"
"555",2.5,"T.J. McConnell",1600520,"PHI","26","6'2""","190","Arizona","USA","Undrafted","Undrafted","Undrafted","0.1","player_2019","PG",22,0,17.4,2.4,4.3,0.558,0.2,0.5,0.333,2.2,3.8,0.59,0.579,0.5,0.5,1,0.2,1.5,1.8,2.8,1,0.2,1.3,1.5,5.5,"3.07%"
"556",2.5,"T.J. Warren",11750000,"PHX","25","6'8""","215","North Carolina State","USA","2014","1","14","-4.9","player_2019","SF",22,15,28.9,6.8,13.2,0.514,1.7,3.9,0.43,5.1,9.3,0.549,0.578,2.2,2.5,0.857,0.7,3.3,4,1.3,0.9,0.8,1.1,2.6,17.4,"4.54%"
"557",2.5,"Tim Hardaway Jr.",17325000,"NYK","26","6'6","205","Michigan","USA","2013","1","24","-8.4","player_2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.82%"
"558",2.5,"Timothe Luwawu-Cabarrot",1880268,"OKC","23","6'6","210","None","France","2016","1","24","-17.8","player_2019","SF",14,1,8,0.9,2.8,0.333,0.4,1.4,0.25,0.6,1.4,0.421,0.397,0.3,0.4,0.667,0.3,0.9,1.1,0.3,0.3,0.1,0.4,0.9,2.5,"5.25%"
"559",2.5,"Troy Brown Jr.",2752680,"WAS","19","6'7""","215","Oregon","USA","2018","1","15","2.6","player_2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.95%"
"560",2.5,"Troy Williams",370794,"SAC","23","6'7""","218","Indiana","USA","Undrafted","Undrafted","Undrafted","-6.9","player_2019","SF",15,0,15.1,2.5,5,0.493,0.9,2.3,0.412,1.5,2.7,0.561,0.587,0.5,0.9,0.615,0.5,2.3,2.7,0.5,0.6,0.3,0.3,1.9,6.4,"12.30%"
"561",2.5,"Wade Baldwin IV",1544951,"POR","22","6'4""","200","Vanderbilt","USA","2016","1","17","-39.8","player_2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.90%"
"562",2.5,"Wendell Carter Jr.",4446840,"CHI","19","6'10""","255","Duke","USA","2018","1","7","-9.5","player_2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.75%"
"563",2.5,"Wes Iwundu",1378242,"ORL","24","6'7""","195","Kansas State","USA","2017","2","33","-7.7","player_2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0%"
"564",2.5,"Mohamed Bamba",4871280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"player_2019","C",26,0,17,2.8,5.7,0.49,0.6,1.8,0.34,2.2,3.8,0.56,0.544,0.5,0.8,0.6,1.3,3.2,4.6,1.1,0.3,1.3,0.7,2.2,6.6,NA
"565",2.5,"Vince Edwards",77250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"player_2019","SF",1,0,4,1,2,0.5,1,2,0.5,0,0,NA,0.75,0,0,NA,1,0,1,0,0,0,0,0,3,NA
"566",2.5,"Tim Hardaway",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"player_2019","SG",27,27,33,6.9,17.4,0.395,3,8.1,0.364,3.9,9.3,0.422,0.48,4.7,5.6,0.853,0.5,2.6,3.1,3,1,0.1,2.1,2.4,21.5,NA
"567",2.5,"Nene Hilario",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"player_2019","C",5,0,14.8,2.4,4,0.6,0,0.4,0,2.4,3.6,0.667,0.6,1,1,1,0.8,2,2.8,0.8,0.4,0.6,0.4,2.8,5.8,NA
"568",2.5,"T.J. Leaf",2407560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"player_2019","PF",16,0,7.3,1,2.6,0.39,0.1,0.7,0.182,0.9,1.9,0.467,0.415,0.2,0.3,0.75,0.6,1,1.6,0.3,0.1,0.1,0.3,0.6,2.3,NA
"569",2.5,"C.J. Miles",8333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"player_2019","SF",23,0,14,1.6,5,0.316,0.9,3.3,0.28,0.7,1.7,0.385,0.408,0.8,1.1,0.76,0.3,1.4,1.7,0.7,0.3,0.3,0.6,1.5,4.9,NA
"570",2.5,"Larry Nance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"player_2019","C",25,8,23.6,3.2,6,0.53,0.4,0.9,0.409,2.8,5.1,0.551,0.56,1.4,2,0.686,1.8,4.8,6.6,2.6,1.1,0.6,1.1,2.8,8.1,NA
"571",2.5,"J.J. Redick",12250000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"player_2019","SG",28,15,30.9,6.2,14.1,0.439,2.8,7.8,0.356,3.4,6.3,0.542,0.538,3.2,3.4,0.938,0.3,2,2.3,3,0.2,0.2,1.6,2.1,18.4,NA
"572",2.5,"Glenn Robinson",4075000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"player_2019","SF",24,16,16,1.7,4.4,0.39,0.5,1.5,0.306,1.3,2.9,0.435,0.443,0.9,1.1,0.846,0.3,1.2,1.5,0.5,0.3,0.2,0.5,1,4.8,NA
"573",2.5,"J.R. Smith",14720000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"player_2019","SG",11,4,20.2,2.5,7.2,0.342,1.1,3.5,0.308,1.4,3.6,0.375,0.418,0.7,0.9,0.8,0,1.6,1.6,1.9,1,0.3,1,1.7,6.7,NA
"574",2.5,"D.J. Stephens",77250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"player_2019","SG",1,0,7,1,2,0.5,0,0,NA,1,2,0.5,0.5,0,0,NA,0,0,0,0,1,0,1,0,2,NA
"575",2.5,"Gary Trent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"player_2019","SG",3,0,6.7,1.3,4.3,0.308,0.7,1.7,0.4,0.7,2.7,0.25,0.385,0,0.7,0,0,1.3,1.3,0,0,0,0.3,0.3,3.3,NA
"576",2.5,"P.J. Tucker",7959537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"player_2019","PF",26,26,34.6,2.7,6.4,0.416,1.8,4.6,0.395,0.8,1.8,0.468,0.557,0.4,0.6,0.733,1.3,4.8,6.2,1,1.2,0.4,0.9,3,7.5,NA
"577",2.5,"Taurean Waller-Prince",3481986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"player_2019","SF",21,20,28.7,5.2,12.1,0.431,2.4,6.6,0.367,2.8,5.5,0.509,0.531,2.1,2.6,0.833,0.3,3.7,4,2.3,1.1,0.3,2.6,3,15,NA
